公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
106/01/26,105/11/29,北市勞動字第10542793400號,善好貿易有限公司,藍淑敏,勞動基準法第38條,未依規定給予特別休假,
106/01/26,105/11/29,北市勞動字第10542801800號,林壽伶(即門卡迪餐廳),,勞動基準法第35條,勞工繼續工作四小時未給予至少三十分鐘之休息,
106/01/26,105/11/29,北市勞動字第10544270800號,聯邦商業銀行股份有限公司,李憲章,勞動基準法第32條第2項,延長工作時間超過法令規定,
106/01/26,105/11/29,北市勞動字第10544270600號,臺灣新光商業銀行股份有限公司,李增昌,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
106/01/26,105/11/29,北市勞動字第10535543600號,派帝娜實業有限公司,廖治德,勞動基準法第36條,每七日中未有一日之休息作為例假,
106/01/26,105/11/29,北市勞動字第10542737600號,百香融餐飲股份有限公司,黃丁士,勞動基準法第24條,延長工作時間未依規定加給工資,
106/01/26,105/11/29,北市勞動字第10542773400號,新逸資訊科技有限公司,劉佩君,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
106/01/26,105/11/29,北市勞動字第10501350800號,騰普科技有限公司,黃舜,勞動基準法第24條,延長工作時間未依規定加給工資,
106/01/26,105/11/29,北市勞動字第10538383800號,洪健益（即亞洲土木包工業）,,勞動基準法第59條第4款,未按規定給予職業災害死亡補償,
106/01/26,105/11/29,北市勞動字第10538440100號,風流小館股份有限公司,林淑真,勞動基準法第30條第1項,正常工時超過法令規定,
106/01/26,105/11/29,北市勞動字第10543049200號,陶然亭餐廳,賈美麗,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
106/01/26,105/11/29,北市勞動字第10538440200號,菁英旅行社有限公司,黃適上,勞動基準法第23條第1項,工資未定期給付勞工,
106/01/26,105/11/30,北市勞動字第10542751200號,臺北農產運銷股份有限公司,陳益宗,勞動基準法第24條,延長工作時間未依規定加給工資,
106/01/26,105/11/30,北市勞動字第10542741500號,一一一又清潔服務有限公司,張根發,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
106/01/26,105/11/30,北市勞動字第10542772900號,百瑞精鼎國際股份有限公司,雷別克,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
106/01/26,105/11/30,北市勞動字第10535538400號,禾瑞技術有限公司,翁若涓,勞動基準法第30條第1項,正常工時超過法令規定,
106/01/26,105/11/30,北市勞動字第10535536400號,沈聖捷(即臺北市私立吳岳文理短期補習班),,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
106/01/26,105/11/30,北市勞動字第10542766700號,五連軸承有限公司,王連生,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
106/01/26,105/11/30,北市勞動字第10542773200號,祿意絲餐飲國際商行,向加如,勞動基準法第24條;勞動基準法第30條第6項,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,
106/01/26,105/11/30,北市勞動字第10542804900號,鄭如昌(即超好吃冰品店),,勞動基準法第23條第2項;勞動基準法第30條第5項;勞動基準法第38條,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄;未依規定給予特別休假,
106/01/26,105/11/30,北市勞動字第10542747600號,志合訊息有限公司,陳志賢,勞動基準法第24條,延長工作時間未依規定加給工資,
106/01/26,105/11/30,北市勞動字第10538904700號,空中美語文教事業股份有限公司,胥宏達,勞動基準法第22條第2項,工資未全額給付給勞工,
106/01/26,105/11/30,北市勞動字第10544270500號,中國信託商業銀行股份有限公司,童兆勤,勞動基準法第32條第2項,延長工作時間超過法令規定,
106/01/26,105/11/30,北市勞動字第10535535500號,潔客幫股份有限公司,林文康 ,勞動基準法第22條第2項;勞動基準法第30條第5項,工資未全額給付給勞工;未依規定置備勞工出勤紀錄,
106/01/26,105/11/30,北市勞動字第10538446900號,強固保全股份有限公司,湯永郎,勞動基準法第23條第1項,工資未定期給付勞工,

