公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/02/23,104/12/01,北市勞動字第10435621100號,長庚生物科技股份有限公司,楊定一,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/01,北市勞動字第10436164500號,倍騰國際股份有限公司,邱慶祝,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/02/23,104/12/01,北市勞動字第10435621400號,包豪氏企業有限公司,黃銳林,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/01,北市勞動字第10436163500號,飛雁有限公司,余聲均,勞動基準法第24條;勞動基準法第49條第1項,延長工作時間未依規定加給工資;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/02/23,104/11/30,北市勞動字第10436163100號,英屬蓋曼群島商金百利克拉克股份有限公司台灣分公司,廖偉立,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/11/27,北市勞動字第10435619200號,台灣聯合物流股份有限公司,高志誠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/27,北市勞動字第10435615400號,台灣麥姝時裝股份有限公司,近藤?幸,勞動基準法第70條,未訂立工作規則報主管機關核備並公開揭示之,
105/02/23,104/11/27,北市勞動字第10435616300號,德荃企業股份有限公司,蔡方中,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/02/23,104/11/27,北市勞動字第10435617000號,台灣凸版電子股份有限公司,小佐見茂,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/26,北市勞動字第10435619800號,香港商世界健身事業有限公司台灣分公司,柯約翰,勞動基準法第30條第1項;勞動基準法第49條第1項,正常工時超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/02/23,104/11/26,北市勞動字第10435615800號,賽百味亞洲國際開發有限公司,廖敏耕,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/11/26,北市勞動字第10436162400號,地景實業股份有限公司,洪孟欽,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/11/26,北市勞動字第10435618000號,永隆工程股份有限公司,傅弘民,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/30,北市勞動字第10436324900號,吉兒有限公司,林壽伶,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/28,北市勞動字第10436328000號,寶碩財務科技股份有限公司,白介宇,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/28,北市勞動字第10436271500號,星裕國際股份有限公司,林彥男,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/28,北市勞動字第10436272000號,天和鮮物股份有限公司,劉天和,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/28,北市勞動字第10436275200號,艾肯娛樂股份有限公司,黃新凱,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/25,北市勞動字第10436352100號,蓮池閣股份有限公司,黃素貞,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/25,北市勞動字第10440361200號,台灣通用磨坊股份有限公司,朱璽,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/23,北市勞動字第10436269500號,拓客行銷股份有限公司,陳虹旭,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/22,北市勞動字第10436271800號,依賞企業有限公司,方李雲霓,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/22,北市勞動字第10436280100號,中化裕民健康事業股份有限公司,王勳聖,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/21,北市勞動字第10436193200號,薩摩亞商客來喜餐飲股份有限公司台灣分公司,孫健倫,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/17,北市勞動字第10436272700號,聚興科技股份有限公司,林子淵,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/17,北市勞動字第10436193900號,亞誠有限公司,金士涵,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/12/16,北市勞動字第10436277000號,大中新記貿易股份有限公司,周令侃,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/16,北市勞動字第10436293500號,南西設計有限公司,田中哲男,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/16,北市勞動字第10436292700號,積家企業有限公司,劉文侃,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/15,北市勞動字第10436212800號,魚民股份有限公司,大神輝博,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/12/15,北市勞動字第10436239200號,天時資產管理有限公司,林宇宏,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,
105/02/23,104/12/15,北市勞動字第10436207800號,恆昶實業股份有限公司,沈愛根,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/14,北市勞動字第10436279800號,獨身貴族實業股份有限公司,馮聖欽,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/02/23,104/12/14,北市勞動字第10436193100號,大芳食品事業有限公司,林文耀,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/14,北市勞動字第10436227600號,億進工程興業有限公司,簡進添,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/14,北市勞動字第10436230600號,樂活在台北股份有限公司,謝孟儒,勞動基準法第22條第2項;勞動基準法第30條第5項;勞動基準法第36條,工資未全額給付給勞工;未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假,
105/02/23,104/12/14,北市勞動字第10436191300號,協京貿易股份有限公司,翁明源,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第70條,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄表;未訂立工作規則報主管機關核備並公開揭示之,
105/02/23,104/12/14,北市勞動字第10436184900號,光寶科技股份有限公司,宋恭源,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/14,北市勞動字第10436184600號,崑印企業股份有限公司,黃旭初,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/14,北市勞動字第10436204100號,台灣羅德史瓦茲有限公司,葛瑞海,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/08,北市勞動字第10436187700號,雅莊旅館有限公司,謝亞男,勞動基準法第21條第1項,未達基本工資,
105/02/23,104/12/08,北市勞動字第10436194600號,日耀興業有限公司,歐陽群,勞動基準法第30條第5項;勞動基準法第39條,未依規定置備勞工出勤紀錄表;假日工資未給或於休假日工作未依規定加給工資,
105/02/23,104/12/07,北市勞動字第10436175300號,吳正吉(即正芳美食坊),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/07,北市勞動字第10436180700號,紐因特有限公司,姚怡如,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/07,北市勞動字第10436166800號,聯邦保全股份有限公司,謝志明,勞動基準法第38條,未依規定給予特別休假,
105/02/23,104/12/07,北市勞動字第10436194700號,劉幸福（即品竣工程行）,,勞動基準法第59條第1項第1款;勞動基準法第59條第1項第2款,未給付勞工職業災害期間醫療費用;未給付勞工職業災害期間原領工資補償,
105/02/23,104/12/07,北市勞動字第10436170000號,愛茉莉太平洋股份有限公司,金昇煥,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/07,北市勞動字第10436176700號,台灣賀利氏材料科技股份有限公司,卓士德,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/07,北市勞動字第10436178900號,三菱通運有限公司,趙淑英,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/07,北市勞動字第10436168400號,長江保全股份有限公司,鄭嘉玲,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/02,北市勞動字第10436177000號,世康實業股份有限公司,邱秀輝,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/02,北市勞動字第10436164700號,台灣康貝股份有限公司,松浦弘昌,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/02,北市勞動字第10436176600號,姜純浩(即臨江茶香飲料店),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/01,北市勞動字第10436175400號,阡禾實業有限公司,邱家和,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/01,北市勞動字第10436163400號,萬士益冷氣股份有限公司,溫義子,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/01,北市勞動字第10435621800號,家城股份有限公司,伍滉溏,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第38條,正常工時超過法令規定;未依規定置備勞工出勤紀錄表;未依規定給予特別休假,
105/02/23,104/12/01,北市勞動字第10436173400號,吉田國際股份有限公司,李艾臻,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/30,北市勞動字第10436179100號,嘉鎷興業股份有限公司,趙一葵,勞動基準法第30條第5項;勞動基準法第32條第2項,未依規定置備勞工出勤紀錄表;延長工作時間超過法令規定,
105/02/23,104/11/30,北市勞動字第10436176300號,云晴文創有限公司,鄭文宏,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/27,北市勞動字第10435615000號,台灣洛雅國際時尚有限公司,王滄賢,勞動基準法第30條第1項;勞動基準法第37條,正常工時超過法令規定;依規定應放假之日未予休假,
105/02/23,104/11/26,北市勞動字第10435619000號,瑞盟行銷股份有限公司,高志誠,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/30,北市勞動字第10437929700號,凱薩琳國際婚紗攝影有限公司,陳姿亦,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/28,北市勞動字第10438049600號,崇友實業股份有限公司,唐伯龍,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/22,北市勞動字第10440615700號,兒女是寶嬰童用品有限公司,楊洪榮,勞動基準法第23條第2項;勞動基準法第30條第5項,未依規定置備勞工工資清冊;未依規定置備勞工出勤紀錄表,
105/02/23,104/12/16,北市勞動字第10440156400號,崑碁電腦股份有限公司,翁俊楠,勞動基準法第37條,依規定應放假之日未予休假,
105/02/23,104/12/14,北市勞動字第10440156300號,天沐旅店股份有限公司,賴青櫪,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/14,北市勞動字第10437976900號,台灣日立股份有限公司,黃葉寶鳳,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/30,北市勞動字第10436315100號,晨陽全球發展股份有限公司,邵任,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/30,北市勞動字第10436306700號,賞霖創藝股份有限公司,姜怡君,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/30,北市勞動字第10436302000號,得恩堂眼鏡有限公司,廖明遜,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/29,北市勞動字第10436292100號,亭方企業有限公司,楊永源,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/29,北市勞動字第10436292200號,葛洛莉美容國際有限公司,楊永源,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/28,北市勞動字第10436275900號,藍新資訊股份有限公司,詹聖生,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/12/28,北市勞動字第10436276100號,安防有限公司,林哲民,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/28,北市勞動字第10439572100號,茂盛營造股份有限公司,簡卓雄,勞動基準法第24條;勞動基準法第30條第5項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄表,
105/02/23,104/12/28,北市勞動字第10436269300號,欣達航空貨運股份有限公司,黃哲忠,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/28,北市勞動字第10436293400號,天下保全股份有限公司,劉正昆,勞動基準法第30條第5項;勞動基準法第37條,未依規定置備勞工出勤紀錄表;依規定應放假之日未予休假,
105/02/23,104/12/25,北市勞動字第10436321800號,新光三越百貨股份有限公司,吳東興,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/25,北市勞動字第10440655700號,果田國際股份有限公司,陳淑惠,勞動基準法第24條;勞動基準法第30條第1項,延長工作時間未依規定加給工資;正常工時超過法令規定,
105/02/23,104/12/24,北市勞動字第10439570500號,好客餐飲有限公司,林昱成,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/24,北市勞動字第10436280900號,禾磊藝術有限公司,梁豫漳,勞動基準法第30條第5項;勞動基準法第32條第2項,未依規定置備勞工出勤紀錄表;延長工作時間超過法令規定,
105/02/23,104/12/24,北市勞動字第10440638800號,台灣羅多倫和餐餐飲股份有限公司,星野正則,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/21,北市勞動字第10436227700號,龍德文具有限公司,劉和德,勞動基準法第38條,未依規定給予特別休假,
105/02/23,104/12/21,北市勞動字第10436231000號,泥采有限公司,吳世傑,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/21,北市勞動字第10436230800號,詠利皮飾有限公司,吳惠美,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/21,北市勞動字第10436192900號,寶寶皮飾有限公司,吳惠如,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/21,北市勞動字第10436240700號,應安有限公司,周明德,勞動基準法第30條第1項;勞動基準法第36條,正常工時超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/21,北市勞動字第10436244800號,主動媒體股份有限公司,陳佑昌,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/21,北市勞動字第10436243000號,台灣創先電子有限公司,陳耀漢,勞動基準法第24條;勞動基準法第70條,延長工作時間未依規定加給工資;未訂立工作規則報主管機關核備並公開揭示之,
105/02/23,104/12/21,北市勞動字第10436242400號,新飴企業有限公司,黃子豪,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/17,北市勞動字第10440597900號,慕客館文化事業有限公司,劉正華,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/16,北市勞動字第10436213400號,奇哥股份有限公司,陶世恩,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/14,北市勞動字第10436334100號,久和醫療儀器股份有限公司,李沛霖,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/14,北市勞動字第10436184800號,科威資訊股份有限公司,陳明熙,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/14,北市勞動字第10436204300號,漢廷開發股份有限公司,李秋燕,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第32條第1項,工資未全額給付給勞工;正常工時超過法令規定;未依規定置備勞工出勤紀錄表;延長勞工工作時間未經工會或勞資會議同意,
105/02/23,104/12/14,北市勞動字第10436206800號,凱基期貨股份有限公司,糜以雍,勞動基準法第39條;勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表;假日工資未給或於休假日工作未依規定加給工資,
105/02/23,104/12/14,北市勞動字第10436190700號,愛的世界股份有限公司,李文源,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/07,北市勞動字第10436170500號,波茵特股份有限公司,高田博之,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/07,北市勞動字第10436166400號,荷商葛蘭素史克藥廠股份有限公司,詹森睿,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/07,北市勞動字第10436187300號,友尚股份有限公司,曾國棟,勞動基準法第30條第5項;勞動基準法第49條第1項,未依規定置備勞工出勤紀錄表;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/02/23,104/12/07,北市勞動字第10436194200號,橡木桶洋酒股份有限公司,陳春安,勞動基準法第24條;勞動基準法第36條;勞動基準法第37條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/02/23,104/12/07,北市勞動字第10436174900號,昇俊實業有限公司,許火柱,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/07,北市勞動字第10436178800號,毅通互聯有限公司,陳奕中,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/07,北市勞動字第10436170400號,皓群企業有限公司,陳瑞玲,勞動基準法第36條;勞動基準法第39條,每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,
105/02/23,104/12/04,北市勞動字第10436169400號,陳德銓(即果子美人診所),,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第30條第1項;勞動基準法第37條,工資未全額給付給勞工;工資未定期給付勞工;正常工時超過法令規定;依規定應放假之日未予休假,
105/02/23,104/12/04,北市勞動字第10436168800號,巨朝保全股份有限公司,沈揚程,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/02,北市勞動字第10436180400號,台灣亞瑟士股份有限公司,西浦堅二,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/12/02,北市勞動字第10436165000號,景安興業股份有限公司,蕭登斌,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/01,北市勞動字第10436164200號,億豐富國際有限公司,葉博宇,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第37條,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄表;依規定應放假之日未予休假,
105/02/23,104/12/01,北市勞動字第10436164600號,台灣微米科技股份有限公司,卓世坤,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/01,北市勞動字第10436165400號,日丰保全股份有限公司,李漢邦,勞動基準法第22條第2項,工資未全額給付給勞工,
105/02/23,104/12/01,北市勞動字第10436162900號,聚熱企業股份有限公司,蔡德星,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/01,北市勞動字第10435621200號,旭寬企業股份有限公司,黃信?,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/11/27,北市勞動字第10435618500號,采妍國際行銷股份有限公司,謝攸升,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/11/27,北市勞動字第10435615500號,金得意企業股份有限公司,鍾日生,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/11/26,北市勞動字第10435613000號,站前有限公司,蕭榮鈞,勞動基準法第36條;勞動基準法第37條;勞動基準法第49條第1項,每七日中未有一日之休息作為例假;依規定應放假之日未予休假;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/02/23,104/12/15,北市勞動字第10440567600號,亞力電機股份有限公司,李文,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/29,北市勞動字第10436298000號,尚品有限公司,吳智群,勞動基準法第36條;勞動基準法第37條,每七日中未有一日之休息作為例假;依規定應放假之日未予休假,
105/02/23,104/12/28,北市勞動字第10436289800號,仲駿股份有限公司,彭琬婷,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/28,北市勞動字第10436274700號,華科材料科技股份有限公司,伍必霈,勞動基準法第23條第1項,工資未定期給付勞工,
105/02/23,104/12/28,北市勞動字第10436270200號,台灣三星電子股份有限公司,張在?,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/28,北市勞動字第10436269900號,群曜物業有限公司,王禎儀,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/22,北市勞動字第10436240500號,高博士國際有限公司,高銘村,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/21,北市勞動字第10436227800號,台灣福曼莎股份有限公司,陳昌秀,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/21,北市勞動字第10436193600號,禾基有限公司,郭呂玉蘭,勞動基準法第30條第1項;勞動基準法第70條,正常工時超過法令規定;未訂立工作規則報主管機關核備並公開揭示之,
105/02/23,104/12/17,北市勞動字第10436207400號,富邦人壽保險股份有限公司,鄭本源,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/16,北市勞動字第10436206900號,璞園餐飲事業有限公司,郭豐春,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/15,北市勞動字第10436199300號,財團法人商業發展研究院,徐重仁,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/14,北市勞動字第10436199900號,樂天餐飲股份有限公司,莊起翔,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/11,北市勞動字第10439893300號,展碁國際股份有限公司,陳俊聖,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/08,北市勞動字第10436188600號,華納通運有限公司,伍誌鵬,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/08,北市勞動字第10436194100號,香港商施華洛世奇有限公司台灣分公司,葉偉森,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/04,北市勞動字第10436179600號,瑛煥國際有限公司,王秀卿,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/02,北市勞動字第10436172100號,盛新食品企業股份有限公司,饒文雄,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/01,北市勞動字第10436173300號,知能系統整合股份有限公司,李元森,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/02,北市勞動字第10437420400號,千碩工程有限公司,張碩庭,勞動基準法第27條,主管機關限期給付工資，事業單位未按期限給付,
105/02/23,104/12/25,北市勞動字第10439542500號,宏都金殿大飯店有限公司,羅富杰,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/25,北市勞動字第10439579700號,娃娃城股份有限公司,陳熙蕙,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/02/23,104/12/23,北市勞動字第10436327400號,湛盧實業股份有限公司,廖國明,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/23,北市勞動字第10436357200號,杰瑞實業有限公司,陳淑涓,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,
105/02/23,104/12/22,北市勞動字第10436324100號,壯生醫療器材股份有限公司,鍾靜宜,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/22,北市勞動字第10439560800號,台灣愛特梅爾股份有限公司,吳聰慶,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/22,北市勞動字第10436310700號,臺北市私立貴族老人長期照顧中心(養護型),桑予群,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/22,北市勞動字第10436325000號,嘉囿有限公司,陳世明,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/21,北市勞動字第10436244700號,臺北市私立常喜老人養護暨長期照護中心,林彤恩,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/02/23,104/12/18,北市勞動字第10436270000號,緯昇工程顧問有限公司,張迺楨,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/18,北市勞動字第10436346300號,台元小客車租賃有限公司,黃金榮,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/17,北市勞動字第10436361600號,臺北市私立仁泰老人養護所,羅貴珍,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/16,北市勞動字第10436293800號,繽紛室內設計有限公司,江欣宜,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/02/23,104/12/16,北市勞動字第10436309900號,香樹花園酒店股份有限公司,邱忠賢,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/16,北市勞動字第10436269600號,依夢國際有限公司,林文媚,勞動基準法第32條第1項;勞動基準法第70條,延長勞工工作時間未經工會或勞資會議同意;未訂立工作規則報主管機關核備並公開揭示之,
105/02/23,104/12/16,北市勞動字第10436308800號,臺北市政府社會局委託中華民國蒙特梭利教師協會辦理臺北市景美托嬰中心,林玉蘭,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/16,北市勞動字第10436350600號,宜華國際股份有限公司,劉文治,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;正常工時超過法令規定;延長工作時間超過法令規定,
105/02/23,104/12/15,北市勞動字第10436315300號,永旭台有限公司,盧廷致,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/15,北市勞動字第10436310500號,恆星貿易有限公司,陳進億,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/15,北市勞動字第10436274800號,光倫電子股份有限公司,謝?昇,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/15,北市勞動字第10436343000號,美商定誼科技股份有限公司台灣分公司,蔡元道,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/15,北市勞動字第10436277500號,時代國際飯店股份有限公司,鄭高輝,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/14,北市勞動字第10436277100號,網際威信股份有限公司,李效文,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,
105/02/23,104/12/11,北市勞動字第10436280000號,林工富(即臺北市私立學善文理短期補習班),,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/08,北市勞動字第10436252100號,光泉食品股份有限公司,汪林祥,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/08,北市勞動字第10436280800號,漢華水處理工程股份有限公司,林壯恭,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/02/23,104/12/08,北市勞動字第10436241100號,胡阿祥(即詠祥蔬果行),,勞動基準法第24條,延長工作時間未依規定加給工資,
105/02/23,104/12/08,北市勞動字第10436274600號,臺北市私立一心老人長期照顧中心(養護型),林哲弘,勞動基準法第30條第1項,正常工時超過法令規定,
105/02/23,104/12/07,北市勞動字第10436244000號,英業達股份有限公司,李詩欽,勞動基準法第30條第5項;勞動基準法第32條第2項,未依規定置備勞工出勤紀錄表;延長工作時間超過法令規定,
105/02/23,104/12/07,北市勞動字第10436229600號,巨茂營造有限公司,陳亞仲,勞動基準法第24條;勞動基準法第30條第2項,延長工作時間未依規定加給工資;採用2週變形工時每週總工作時數超過48小時之限制,
105/02/23,104/12/03,北市勞動字第10436242900號,翰可國際股份有限公司,陳洋淵,勞動基準法第24條,延長工作時間未依規定加給工資,
