公告日期,處分日期,處分字號,事業單位名稱/自然人姓名,事業單位代表人,違反勞動基準法條款,違反法規內容,備註
105/03/24,105/01/21,北市勞動字第10439596100號,瓏驤股份有限公司,施華林,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/21,北市勞動字第10439627200號,優像數位媒體科技股份有限公司,何飛鵬,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/22,北市勞動字第10439656200號,六藝文創有限公司,張芷藝,勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第39條,工資未全額給付給勞工;延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/22,北市勞動字第10439595900號,富利瀚有限公司,許雅婷,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/22,北市勞動字第10439552200號,竹家莊有限公司,黃馥齡,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,正常工時超過法令規定;每七日中未有一日之休息作為例假;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/22,北市勞動字第10439552000號,千翔公寓大廈管理維護股份有限公司,黃平璋,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/22,北市勞動字第10531005700號,世磊實業股份有限公司,曾增沐,勞動基準法第21條第1項;勞動基準法第32條第2項,未達基本工資;延長工作時間超過法令規定,
105/03/24,105/01/22,北市勞動字第10439700600號,正和機電技術工程有限公司,林佑珊,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/22,北市勞動字第10439618900號,蘭溪美容股份有限公司,王世明,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/22,北市勞動字第10439664700號,歐立食品股份有限公司,高銘裕,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/22,北市勞動字第10439603000號,鱗鮨股份有限公司,蕭陳波,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/25,北市勞動字第10439586300號,達多科技股份有限公司,張瑞峰,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/25,北市勞動字第10439611900號,國立臺灣師範大學,張國恩,勞動基準法第23條第1項,工資未定期給付勞工,
105/03/24,105/01/25,北市勞動字第10439643900號,台灣蜜納國際股份有限公司,張耀煌,勞動基準法第32條第1項;勞動基準法第49條第1項,延長勞工工作時間未經工會或勞資會議同意;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/03/24,105/01/25,北市勞動字第10439584800號,北達汽車股份有限公司,王中和,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/26,北市勞動字第10439611700號,安杰物業經營顧問有限公司,陳品?,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/26,北市勞動字第10439598100號,政大清境管理委員會,陳虹宇,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/26,北市勞動字第10531037700號,香港商卓業服飾有限公司台灣分公司,蔡明昌,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/26,北市勞動字第10439553200號,第一商業銀行股份有限公司,蔡慶年,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/26,北市勞動字第10531083400號,郭同會(即萬相企業社),,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/27,北市勞動字第10439641000號,欣臨企業股份有限公司,陳海天,勞動基準法第24條;勞動基準法第32條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/27,北市勞動字第10533097500號,國泰人壽保險股份有限公司,蔡宏圖,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/27,北市勞動字第10439637100號,國興保全股份有限公司,王惠昌,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/27,北市勞動字第10439557300號,伊克國際股份有限公司,吳四寶,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/27,北市勞動字第10439633400號,台灣之星電信股份有限公司,趙國帥,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/28,北市勞動字第10439642200號,基督復臨安息日會醫療財團法人臺安醫院,黃暉庭,勞動基準法第30條第5項;勞動基準法第32條第2項;勞動基準法第36條,未依規定置備勞工出勤紀錄;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/28,北市勞動字第10439627000號,御林保全股份有限公司,鄭晉祿,勞動基準法第21條第1項;勞動基準法第30條第1項;勞動基準法第32條第2項,未達基本工資;正常工時超過法令規定;延長工作時間超過法令規定,
105/03/24,105/01/28,北市勞動字第10439610100號,歡喜齋有限公司,郭淑梅,勞動基準法第30條第1項;勞動基準法第32條第2項,正常工時超過法令規定;延長工作時間超過法令規定,
105/03/24,105/01/28,北市勞動字第10439610200號,勃菱通訊有限公司,師永馨,勞動基準法第37條,依規定應放假之日未予休假,
105/03/24,105/01/28,北市勞動字第10439618600號,百富通股份有限公司,方子雄,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/28,北市勞動字第10439632300號,三民書局股份有限公司,劉振強,勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第38條,正常工時超過法令規定;每七日中未有一日之休息作為例假;未依規定給予特別休假,
105/03/24,105/01/28,北市勞動字第10439672500號,達楷國際有限公司,胡適年,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第30條第5項,工資未全額給付給勞工;正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/03/24,105/01/28,北市勞動字第10439695900號,永和順股份有限公司,陳光源,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/28,北市勞動字第10439692900號,我尚網數位科技有限公司,呂宗熹,勞動基準法第23條第1項;勞動基準法第32條第2項,工資未定期給付勞工;延長工作時間超過法令規定,
105/03/24,105/01/29,北市勞動字第10439648400號,至上電子股份有限公司,葛均,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/29,北市勞動字第10439611800號,怡客咖啡股份有限公司,何福仁,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/29,北市勞動字第10439692200號,紘群有限公司,林長信,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/29,北市勞動字第10439596400號,亞立田股份有限公司,陳奇祥,勞動基準法第24條;勞動基準法第30條第1項;勞動基準法第30條第5項,延長工作時間未依規定加給工資;正常工時超過法令規定;未依規定置備勞工出勤紀錄,
105/03/24,105/01/29,北市勞動字第10439619500號,台灣黃帽汽車百貨股份有限公司,長?龍一,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/29,北市勞動字第10439583000號,泛宏食品股份有限公司,陳文宏,勞動基準法第30條第1項;勞動基準法第30條第5項;勞動基準法第49條第1項,正常工時超過法令規定;未依規定置備勞工出勤紀錄;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/03/24,105/01/29,北市勞動字第10439619400號,芯晟科技股份有限公司,陳永吉,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/29,北市勞動字第10530757100號,金盛世紙業有限公司,李澤民,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/03/24,105/01/29,北市勞動字第10439647900號,太平洋崇光百貨股份有限公司,黃晴雯,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/03/24,105/01/29,北市勞動字第10439658800號,中興大業巴士股份有限公司,呂奇龍,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/29,北市勞動字第10439691500號,謝明崴(即勝崴小吃店),,勞動基準法第23條第2項;勞動基準法第30條第5項,未按規定置備勞工工資清冊;未依規定置備勞工出勤紀錄,
105/03/24,105/01/29,北市勞動字第10439690800號,聰泰科技開發股份有限公司,陳立民,勞動基準法第36條,每七日中未有一日之休息作為例假,
105/03/24,105/01/29,北市勞動字第10439694100號,震旦電信股份有限公司,林樂萍,勞動基準法第32條第2項,延長工作時間超過法令規定,
105/03/24,105/01/30,北市勞動字第10439619300號,李明芸(即滿源餐廳),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/30,北市勞動字第10439641200號,太魯閣國際股份有限公司,曾子倫,勞動基準法第22條第2項,工資未全額給付給勞工,
105/03/24,105/01/30,北市勞動字第10439643800號,壹傳媒電視廣播股份有限公司,練台生,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第49條第1項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,
105/03/24,105/01/30,北市勞動字第10530200300號,姜少捷(即加州水果行),,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/30,北市勞動字第10439633800號,臺北醫學大學附設醫院,陳瑞杰,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,
105/03/24,105/01/30,北市勞動字第10530963700號,兆順食品有限公司,吳官德,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,
105/03/24,105/01/30,北市勞動字第10439596800號,台灣賓士股份有限公司,劉禹策,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/30,北市勞動字第10439627800號,國泰醫療財團法人國泰綜合醫院,李發焜,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,
105/03/24,105/01/30,北市勞動字第10530148600號,正捷企業社,周鴻鈞,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,
105/03/24,105/01/30,北市勞動字第10440671000號,英屬百慕達商友邦人壽保險股份有限公司台灣分公司,陳嘉虎,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/30,北市勞動字第10439640600號,國立臺灣大學醫學院附設醫院,何弘能,勞動基準法第9條第1項;勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第36條;勞動基準法第38條,以定期契約雇用勞工從事繼續性工作;延長工作時間未依規定加給工資;延長工作時間超過法令規定;每七日中未有一日之休息作為例假;未依規定給予特別休假,
105/03/24,105/01/30,北市勞動字第10439642700號,萬?股份有限公司,陳志叡,勞動基準法第32條第1項,延長勞工工作時間未經工會或勞資會議同意,
105/03/24,105/01/30,北市勞動字第10439696000號,新加坡商欣格二十一服飾股份有限公司台灣分公司,黃國偉,勞動基準法第30條第1項,正常工時超過法令規定,
105/03/24,105/01/30,北市勞動字第10531190600號,台灣西敏旅行社有限公司,盧輝華,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,
105/03/24,105/01/30,北市勞動字第10439642900號,創業家兄弟股份有限公司,郭書齊,勞動基準法第24條,延長工作時間未依規定加給工資,
105/03/24,105/01/30,北市勞動字第10439627100號,振興醫療財團法人振興醫院,李壽東,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,
105/03/24,105/01/30,北市勞動字第10439598300號,倫發科技有限公司,羅培拉,勞動基準法第24條,延長工作時間未依規定加給工資,
